"log.fc"	"test.stat"	"p.value"	"q.value"
"chr16:1790363-1790708"	0.318126658179734	6.22260100679101	1.85920783762006e-07	0.000245331770213155
"chr16:84695169-84695681"	0.207236314671709	6.17763701720222	2.15882806228434e-07	0.000271303006627361
"chr10:391382-394008"	0.408803685090662	6.08655985335591	2.92176395919148e-07	0.000337746182821635
"chr5:137681061-137681274"	0.297412267436693	6.08433004807301	2.94348914588216e-07	0.000337746182821635
"chr19:47126782-47127478"	-0.23168563818548	-6.05432396003743	3.25203193513918e-07	0.000357601561667742
"chr9:139231276-139231528"	-0.599250053409927	-5.9712503418058	4.28530923874184e-07	0.000452374384478543
"chr7:66368772-66369612"	0.28013448045906	5.94775722399361	4.63296531178358e-07	0.000466913618545173
"chr19:8661080-8661287"	-0.290708222521677	-5.93630835286048	4.81245082336539e-07	0.000466913618545173
"chr10:128993505-128995167"	0.590120129019551	5.92758792921434	4.95380293253945e-07	0.000466913618545173
"chr14:91087475-91087796"	0.206212281184458	5.91311269853499	5.19763997180616e-07	0.000473003160330815
"chr7:66366966-66367234"	0.209142633983035	5.90127755780418	5.4058748708198e-07	0.000475554812386017
"chr21:46897841-46898158"	0.340041841950854	5.88389015147692	5.72698644516368e-07	0.000487551287981661
"chr21:47456271-47456530"	-0.22361198052972	-5.86307568494333	6.13650079217763e-07	0.000496313929488046
"chr16:66600024-66600619"	0.314639324582498	5.85967934285291	6.20603981399171e-07	0.000496313929488046
"chr3:9032257-9032519"	-0.230185518519876	-5.80739934066913	7.38115321311868e-07	0.000572929454257103
"chr19:59084201-59085059"	-0.312829941263217	-5.78235493153316	8.02022148142378e-07	0.000604369010011824
"chr2:241975533-241976318"	0.533698040297983	5.75979516145336	8.64295076588461e-07	0.000604369010011824
"chr6:170755650-170755892"	-0.247504204312995	-5.75696306701937	8.72445563932318e-07	0.000604369010011824
"chr7:150019950-150020752"	0.371068878767604	5.75458901407396	8.79336825236814e-07	0.000604369010011824
"chr16:30958130-30958495"	0.243569396505309	5.74989500992927	8.9312232922061e-07	0.000604369010011824
"chr19:50353790-50355483"	-0.21369864820169	-5.72566040000511	9.67795253500917e-07	0.000638527113378568
"chr19:17322471-17322988"	0.274346748787998	5.65850789012668	1.20879790883683e-06	0.000778082575905191
"chr18:46447718-46448083"	-0.27371495644724	-5.6464338477592	1.25807666179205e-06	0.000784393493618367
"chr1:46216233-46216514"	-0.169316986005822	-5.6347428219184	1.3076964666178e-06	0.000784393493618367
"chr14:24835810-24836220"	-0.328218413626849	-5.63046775159645	1.32632330095512e-06	0.000784393493618367
"chr19:1407109-1408843"	-0.233081268727623	-5.6279333485648	1.3374903267336e-06	0.000784393493618367
"chr3:46734731-46735717"	-0.257402162047417	-5.62086761313316	1.36911969179748e-06	0.000785487777961465
"chr2:45235511-45237792"	0.303835196578831	5.59431801210997	1.49476380286579e-06	0.000827709133780276
"chr19:58891834-58892641"	-0.21415809638128	-5.59216562485482	1.50543891559445e-06	0.000827709133780276
"chr19:1401092-1401784"	-0.312600409968371	-5.58450357155096	1.54405934839213e-06	0.000831617760477893
"chr6:170390204-170390430"	-0.387545962381055	-5.52847689293145	1.85805726979703e-06	0.000980719788144267
"chr20:56239560-56239776"	-0.287081725894835	-5.50461912801944	2.01033305199332e-06	0.00104028822696384
"chr4:991238-991625"	-0.289931185357834	-5.47598009381844	2.20958742676673e-06	0.00112140811115002
"chr7:72741804-72742710"	0.261146767108281	5.46751932613111	2.27212311415036e-06	0.00113138870010457
"chr10:575898-576131"	0.221928880335773	5.45896861123903	2.33711019495289e-06	0.0011421314651119
"chr11:67287234-67287568"	-0.180448501225952	-5.45342169251836	2.38025200186255e-06	0.0011421314651119
"chr17:80211646-80213142"	0.23377669010348	5.44349892402842	2.4594102310537e-06	0.0011590409894239
"chr16:2088753-2088998"	-0.418417893069038	-5.42077567884605	2.6506710806238e-06	0.00122726071032882
"chr3:52443677-52445104"	-0.195436143480074	-5.40705383229186	2.77324673280638e-06	0.0012446193990526
"chr7:6000303-6000508"	0.404125664168799	5.40604425358097	2.78248435239677e-06	0.0012446193990526
"chr11:67275067-67276431"	-0.223868148323812	-5.38730253463379	2.95962660925868e-06	0.00127076469327571
"chr14:60864443-60864677"	-0.210934091191534	-5.38647302734875	2.9677205335813e-06	0.00127076469327571
"chr15:101629128-101629458"	0.224504730727871	5.38344991539291	2.99740499295449e-06	0.00127076469327571
"chr7:5644923-5645142"	0.293972126612708	5.37980964697382	3.03354081604977e-06	0.00127076469327571
"chr17:80886863-80887390"	0.187307439316088	5.3721788836439	3.11069840812078e-06	0.00128272565138618
"chr7:51383311-51384938"	0.564593723380828	5.33679796761917	3.4946818768078e-06	0.00141889460632053
"chr16:2672792-2673057"	0.341785739406752	5.2945171624717	4.01564617777731e-06	0.00160571088299577
"chr10:128593609-128595048"	0.607157741670574	5.27149778415204	4.33094326373226e-06	0.00170593915930087
"chr1:39324815-39325721"	-0.162893082611099	-5.25836936780047	4.52163029368922e-06	0.00173922358236389
"chr7:807336-808261"	0.321172261928554	5.25226213061424	4.61315048921599e-06	0.00173922358236389
"chr6:1311068-1314220"	0.391081763651246	5.24878411669544	4.66608857134454e-06	0.00173922358236389
"chr3:50273268-50273901"	-0.302810305168135	-5.24793835412389	4.67905249319223e-06	0.00173922358236389
"chr10:102792042-102792266"	-0.235154314180805	-5.23289386304903	4.91571342335572e-06	0.00180181379105251
"chr7:75958865-75959074"	0.252872488479663	5.22228304749623	5.0897262858224e-06	0.00183991466638194
"chr17:75251958-75252180"	-0.256132752509868	-5.21674391025386	5.18297684703135e-06	0.00183991466638194
"chr19:4047754-4048428"	0.408268616925017	5.21405732345298	5.22881285205735e-06	0.00183991466638194
"chr19:795360-795561"	-0.255321163071933	-5.20783619366979	5.33649950719879e-06	0.00184953543340962
"chr7:102097927-102098384"	0.167654703300589	5.20443396222574	5.39631800130879e-06	0.00184953543340962
"chr3:11746577-11746824"	0.332531289423993	5.17994468239374	5.84694051123901e-06	0.00196474795746933
"chr1:43204115-43204323"	-0.148894982482268	-5.17126736077443	6.01539429726133e-06	0.00196474795746933
"chr12:58148888-58149781"	-0.195587543275574	-5.17124619697153	6.01581097241599e-06	0.00196474795746933
"chr16:87754008-87754285"	0.243403113072548	5.16703173416309	6.09935790927975e-06	0.00196474795746933
"chr11:129245108-129246395"	0.508243370665348	5.16484843927051	6.14309003172802e-06	0.00196474795746933
"chr11:77524642-77524844"	0.193569362826832	5.16159113254811	6.20891279672761e-06	0.00196474795746933
"chr11:1312846-1313129"	0.358612082786656	5.15939903977138	6.25360268377189e-06	0.00196474795746933
"chr19:19738572-19739821"	-0.262729322300983	-5.14936830136158	6.46219529686056e-06	0.00200639760093467
"chr6:41888868-41889563"	-0.206413355072079	-5.12739417055397	6.94353413441734e-06	0.00213077685280707
"chr8:126444232-126444440"	-0.294450102851591	-5.11974372540709	7.11931047351528e-06	0.00215960600812117
"chr12:123634826-123636176"	-0.151761861516078	-5.10509275040372	7.46831315795487e-06	0.00222375245434525
"chr19:18771078-18771340"	-0.346799747485709	-5.10382494893177	7.4992978074619e-06	0.00222375245434525
"chr10:77872083-77872305"	-0.298598107198328	-5.09584586426984	7.69724444266751e-06	0.0022320015765707
"chr17:74303478-74304428"	0.257979242953948	5.0949881356361	7.71882846425241e-06	0.0022320015765707
"chr3:128399481-128400155"	-0.618719639592344	-5.08824328984792	7.89065691429443e-06	0.0022320015765707
"chr16:69166352-69166908"	-0.170615628374479	-5.08701302144629	7.92240424888036e-06	0.0022320015765707
"chr17:29876450-29876932"	-0.203993271730926	-5.08485101289726	7.97850179988018e-06	0.0022320015765707
"chr1:11589838-11590044"	-0.204517976893608	-5.08146166913167	8.06723687507809e-06	0.0022320015765707
"chr20:4228532-4230496"	0.312718410574884	5.07949632462014	8.11913725704928e-06	0.0022320015765707
"chr19:3825120-3825516"	-0.226553235989093	-5.07099162072893	8.34756128435912e-06	0.00224861837816803
"chr1:3435988-3436250"	-0.241258680075081	-5.07067395755581	8.35621530335325e-06	0.00224861837816803
"chr19:1604918-1605681"	-0.227713421403039	-5.06778981096821	8.4351945526367e-06	0.00224861837816803
"chr12:52473350-52474178"	-0.263287498124233	-5.05198239475052	8.88135708857471e-06	0.00232025890142278
"chr19:991003-991386"	0.52110361288428	5.04984310119214	8.9435042959389e-06	0.00232025890142278
"chr3:180707266-180707627"	-0.251323226725388	-5.04848460078222	8.98319224601865e-06	0.00232025890142278
"chr19:46236428-46236957"	0.286299512378485	5.04326270190687	9.13737550468984e-06	0.00232025890142278
"chr2:98350984-98351257"	-0.151838211620124	-5.04305604095092	9.14353096691938e-06	0.00232025890142278
"chr16:127448-128631"	-0.157728230682285	-5.03811108845597	9.29204692833144e-06	0.00233548962367233
"chr19:2643287-2643633"	0.316718059398807	5.02186580860113	9.79694423908511e-06	0.00242408770456621
"chr5:180219007-180219883"	-0.22446779428518	-5.02088592244378	9.82825146408188e-06	0.00242408770456621
"chr5:6823065-6823277"	-0.246451051232326	-5.01253673367385	1.00990494636873e-05	0.00246781494811271
"chr9:137229726-137229931"	-0.331777462383498	-5.00566891948751	1.03273182406565e-05	0.00250044271274463
"chr10:134834676-134835899"	-0.182567949467449	-4.9981674941452	1.05824757554803e-05	0.002509638417927
"chr17:11143487-11145416"	0.473496799367426	4.99644923322704	1.06417929500253e-05	0.002509638417927
"chr7:27231805-27233097"	0.807555699573102	4.99619545068585	1.06505817440728e-05	0.002509638417927
"chr4:714340-714580"	0.411313805888068	4.98457356319071	1.10608400475352e-05	0.00256475272338082
"chr5:50678632-50679375"	0.447458500013527	4.98407331059702	1.10788454573686e-05	0.00256475272338082
"chr1:3425576-3425797"	-0.356943877371068	-4.97816343856226	1.1293761798866e-05	0.00259177102290324
"chr20:13975768-13976287"	0.589077460178988	4.97087656086611	1.15644311628847e-05	0.00263100778292835
"chr7:99698173-99699646"	-0.158885606275069	-4.96372079364705	1.18364641625896e-05	0.00266988141636668
"chr1:210405952-210407250"	0.240774724836315	4.95357558814343	1.22330081142663e-05	0.00272946802032758
"chr19:48219831-48220298"	-0.214382219285043	-4.94698224167451	1.24977263896944e-05	0.00272946802032758
"chr19:990183-990413"	0.334709595340278	4.94687304105703	1.25021580049049e-05	0.00272946802032758
"chr12:121890758-121891144"	-0.415846622540851	-4.94472290939625	1.25897321274625e-05	0.00272946802032758
"chr3:61550346-61550577"	-0.423137676484605	-4.94403807461947	1.26177522064327e-05	0.00272946802032758
"chr11:64008283-64009487"	-0.164915764178027	-4.9210624323563	1.35943435756348e-05	0.00286457089682533
"chr17:17124698-17124931"	0.194269470345256	4.92000480044043	1.36410522510586e-05	0.00286457089682533
"chr20:62189140-62189344"	0.4692951325673	4.91902869669518	1.36843009262342e-05	0.00286457089682533
"chr7:157211560-157211805"	0.22052675002636	4.91834461640127	1.37146914317562e-05	0.00286457089682533
"chr4:73434855-73435321"	-0.265244839711733	-4.91676722973475	1.37850215564707e-05	0.00286457089682533
"chr2:65657768-65659986"	-0.19227328866243	-4.90899639327676	1.41367266888291e-05	0.00287444227774704
"chr11:589803-590121"	0.185449931730649	4.90822431914751	1.41721504801223e-05	0.00287444227774704
"chr1:153963227-153963510"	-0.187668440154689	-4.9081790524669	1.41742300926816e-05	0.00287444227774704
"chr12:7342541-7342798"	-0.36902435896516	-4.9061405360246	1.42681951568665e-05	0.00287444227774704
"chr19:34302168-34302568"	0.330424347803597	4.90165666724683	1.44770471938044e-05	0.00289442236736131
"chr17:26684165-26684875"	-0.194765333139389	-4.89393359905458	1.48438731896826e-05	0.00294015868294998
"chr2:242788781-242791121"	-0.156945487489042	-4.89217611312784	1.49286220118714e-05	0.00294015868294998
"chr7:1491773-1491975"	-0.276039433453465	-4.88672148353192	1.51947053869806e-05	0.00297039607309485
"chr12:6937570-6938639"	-0.208064718143314	-4.88159331727865	1.54491290185924e-05	0.00299792620536523
"chr17:59485573-59485780"	-0.353351972952019	-4.87291207158384	1.58894460117912e-05	0.0030608640123882
"chr9:124061805-124062229"	-0.347242353265521	-4.86112674015393	1.65070736654165e-05	0.00313735302698971
"chr5:1053544-1053807"	-0.163077085925228	-4.85956109025521	1.65908858147609e-05	0.00313735302698971
"chr1:239550108-239551339"	0.55594415487421	4.85858867872165	1.664315197524e-05	0.00313735302698971
"chr16:4465874-4466889"	-0.257007744084589	-4.84373003230811	1.74622855890634e-05	0.00326841970908491
"chr3:15140035-15140890"	-0.183890129264252	-4.84045925841653	1.76478689610634e-05	0.00327989373064383
"chr8:142138208-142139342"	-0.159914311892591	-4.83510062499196	1.7956129273056e-05	0.00331374780950243
"chr1:202896204-202896524"	-0.168426246380449	-4.83295310697084	1.80811520809499e-05	0.00331374780950243
"chr16:67678592-67679196"	-0.437622068963584	-4.82911707786443	1.83066149855431e-05	0.00333193017988598
"chr11:1968558-1969003"	-0.221902710393197	-4.8179495074986	1.89788896836707e-05	0.00343062929891612
"chr1:177150814-177151165"	-0.19411341580296	-4.8156359851387	1.9121174498923e-05	0.00343283616463318
"chr2:236578080-236580153"	0.468936839628066	4.81089390971323	1.94161132105524e-05	0.00343435208119889
"chr19:1110399-1110701"	0.382060473221896	4.80946094853849	1.95061168649392e-05	0.00343435208119889
"chr11:64013772-64015341"	-0.218832577004968	-4.80869514297958	1.95543852548514e-05	0.00343435208119889
"chr1:23881017-23881755"	-0.206797227511964	-4.80718124723685	1.96501521071969e-05	0.00343435208119889
"chr2:3622654-3623704"	-0.18420807077279	-4.80329452747957	1.9898142391191e-05	0.00345481497267055
"chr19:19754284-19754507"	-0.211536539733738	-4.79877756987277	2.01902219151558e-05	0.00348261533701227
"chr20:61870781-61871178"	-0.296715846151989	-4.79339419535589	2.05438489492005e-05	0.00348416338359893
"chr17:44928287-44929690"	0.444901760701907	4.79300909645069	2.05693782556666e-05	0.00348416338359893
"chr17:30593198-30594033"	-0.214643728876197	-4.7926191723981	2.05952592869324e-05	0.00348416338359893
"chr1:153606177-153606974"	-0.225827311681645	-4.78096214244004	2.13839837928451e-05	0.00358017438537032
"chr1:31191574-31191960"	-0.336563281333372	-4.78023570759602	2.14341083281615e-05	0.00358017438537032
"chr4:123653585-123654000"	-0.273963075954475	-4.77710885820417	2.16511879886339e-05	0.00359368869313232
"chr17:20746783-20747635"	0.197965629935311	4.77092626689866	2.20868054651651e-05	0.00364308051894482
"chr16:2215709-2215919"	0.474405543966566	4.76585131882744	2.24508227957434e-05	0.00368012213914574
"chr10:134597357-134602649"	0.500212065789484	4.76222931380624	2.27142306488407e-05	0.00370007107636673
"chr12:6798113-6798922"	-0.160885259671346	-4.76033876051359	2.28529265828417e-05	0.00370007107636673
"chr1:228112950-228113215"	-0.373730377858488	-4.75778659397136	2.30414840922073e-05	0.00370785247974051
"chr15:74290344-74290760"	-0.29466874578083	-4.75115050538803	2.3538968914027e-05	0.00376495108248538
"chr10:47151424-47151676"	0.225584024390156	4.74512239804744	2.40000354228378e-05	0.00381557189665129
"chr15:22982192-22982410"	0.251771654382994	4.74039546176686	2.43677911084356e-05	0.0038508405697169
"chr6:33995938-33996164"	-0.164508523818063	-4.73644051368551	2.46797451164114e-05	0.00387692353194769
"chr10:102766321-102766693"	-0.220873851969905	-4.73412830100323	2.48639432368457e-05	0.00388274749090884
"chr11:64126430-64126960"	0.17977370721431	4.72894346997897	2.52819178089965e-05	0.00390636553961062
"chr3:195594836-195595494"	0.145333926880031	4.72858311167905	2.53112237987729e-05	0.00390636553961062
"chr19:39900139-39900888"	-0.249573921056531	-4.72374189758273	2.57081912043972e-05	0.00394456322136771
"chr11:69625108-69625473"	-0.168257288172317	-4.72174810199451	2.5873453539069e-05	0.00394697290375474
"chr19:1584445-1585247"	0.254501431318013	4.71981835144971	2.60344030522998e-05	0.00394870075260485
"chr1:228327508-228328560"	-0.174403397809318	-4.71573303900513	2.63783943499941e-05	0.00396081139254768
"chr4:960505-960836"	-0.281390866390624	-4.71430416479319	2.64997612412684e-05	0.00396081139254768
"chr5:126365623-126367250"	-0.129580535755129	-4.71307238275187	2.66048283686549e-05	0.00396081139254768
"chr12:132853943-132854190"	-0.195295705274349	-4.70991212652954	2.6876267268369e-05	0.00396081139254768
"chr1:62784136-62785133"	0.2845281919155	4.70832674467647	2.7013462785077e-05	0.00396081139254768
"chr12:120127973-120128291"	-0.23249777527219	-4.70831200223639	2.70147417929818e-05	0.00396081139254768
"chr4:8347476-8347889"	-0.180279854710353	-4.69959746760808	2.77813119590226e-05	0.00403042463282385
"chr17:73760694-73761269"	-0.160319977042584	-4.69944425751576	2.77949787114524e-05	0.00403042463282385
"chr11:46939358-46940118"	-0.194792272605014	-4.69634132249813	2.80731970423215e-05	0.0040304667352948
"chr11:67232298-67232558"	0.503994744672386	4.69542277156458	2.81560814384256e-05	0.0040304667352948
"chr14:104583036-104584574"	0.389885064078235	4.69434728450156	2.82534328380712e-05	0.0040304667352948
"chr16:88536936-88537375"	0.334276667566528	4.68693711677044	2.89332507228027e-05	0.00410525494529831
"chr22:51066107-51067051"	-0.199287513063749	-4.67557369505302	3.00071230369588e-05	0.00418714520290236
"chr3:155461917-155462561"	-0.327372845492323	-4.67498349281888	3.00639572001656e-05	0.00418714520290236
"chr7:6441809-6442042"	0.207975028253097	4.67419206300238	3.01403350154101e-05	0.00418714520290236
"chr21:46722582-46722807"	-0.212554545529227	-4.6737195874908	3.01860227422676e-05	0.00418714520290236
"chr8:144894918-144895169"	0.183991522542404	4.67250595347483	3.03036919311261e-05	0.00418714520290236
"chr16:565420-565781"	0.194329512832584	4.67080795642803	3.04690806039408e-05	0.00418807034488856
"chr14:78447339-78447724"	0.261091965453733	4.66839490778041	3.07056452713488e-05	0.00418822043433213
"chr4:25314217-25314558"	-0.202681490112177	-4.66756350380853	3.0787570166361e-05	0.00418822043433213
"chr1:147718156-147718915"	0.246607405643722	4.66310380791252	3.12307028307383e-05	0.004226715273877
"chr9:138156710-138156983"	-0.256858855620713	-4.65320632459203	3.22366844842618e-05	0.00434060377665384
"chr17:31618345-31620465"	0.258685470003157	4.64072450832018	3.35508655096872e-05	0.00447589252693113
"chr4:871276-871630"	0.269535255457722	4.64044730197987	3.35806418980851e-05	0.00447589252693113
"chr4:99849305-99850552"	-0.306512810674103	-4.63691081111214	3.396280510913e-05	0.00450408235997513
"chr6:33290370-33291087"	-0.172194529539304	-4.63529522234815	3.41388098959775e-05	0.00450478665982371
"chr19:54663103-54663909"	-0.210515123027873	-4.63348370651556	3.43372257578775e-05	0.00450842649241863
"chr6:160768414-160770308"	0.336870747308014	4.62903502982583	3.48293134982157e-05	0.00455039808183866
"chr9:124888949-124889382"	-0.257090202697347	-4.62198151485706	3.56237769956553e-05	0.00463126649602138
"chr4:899774-899985"	0.158574629048084	4.62004886747971	3.58445493500443e-05	0.00463712500929911
"chr5:72415611-72416766"	0.468694060815021	4.61420975796512	3.65197696696109e-05	0.00470143044561318
"chr19:12371052-12371335"	0.227680138580486	4.60624829828933	3.74605909731521e-05	0.00479913813773037
"chr2:3291107-3291503"	0.197030227975791	4.60291098597793	3.78620148829358e-05	0.00482713253514763
"chr8:128746250-128746480"	-0.235264617869449	-4.5996028384116	3.82641011082579e-05	0.00484044220712242
"chr6:32097820-32098086"	-0.147368476207162	-4.59817812891353	3.84385560279289e-05	0.00484044220712242
"chr11:1567940-1568907"	-0.176947921058952	-4.59618692955396	3.86836872526745e-05	0.00484044220712242
"chr1:1444588-1444849"	-0.458018074104968	-4.59605436899877	3.87000608428188e-05	0.00484044220712242
"chr1:6341136-6341412"	-0.330248886482865	-4.59233256175505	3.91625596660944e-05	0.00487518449126367
"chr11:1492519-1492755"	0.327316020810965	4.59084877842007	3.93484554510113e-05	0.00487532905074009
"chr11:62432319-62433417"	-0.166524829392363	-4.58675415117539	3.98659590498293e-05	0.00489383997698627
"chr11:48921725-48922742"	0.166028300809131	4.58551192211142	4.00242770544136e-05	0.00489383997698627
"chr10:134941925-134943001"	-0.291637796253072	-4.58527796045185	4.00541637311597e-05	0.00489383997698627
"chr10:17270430-17272617"	-0.227510904524285	-4.58136785080809	4.05569047545219e-05	0.00489641742790021
"chr21:46859182-46860069"	-0.222290257446888	-4.58082545573413	4.06271307221972e-05	0.00489641742790021
"chr13:21835389-21835608"	-0.397598654199311	-4.57983914962295	4.07551377332057e-05	0.00489641742790021
"chr18:47807857-47809365"	-0.341807172077319	-4.57936056159955	4.08173935863759e-05	0.00489641742790021
"chr12:124856556-124856801"	0.245799826125742	4.57065614748862	4.19661191602066e-05	0.00501143823871951
"chr12:31405184-31405545"	0.296894825361181	4.56786992255064	4.23404821104238e-05	0.00503336785304592
"chr5:1064132-1064468"	-0.169277612066805	-4.5618972757298	4.31540629136513e-05	0.00510708015405458
"chr1:2574030-2574864"	-0.15328564227569	-4.55956138838671	4.34764109585062e-05	0.00512225875716936
"chr19:49173600-49173806"	-0.207381476607935	-4.55428910716998	4.42126905320071e-05	0.0051517053011713
"chr2:134949067-134949727"	0.279874391105858	4.55422185625546	4.4222160818328e-05	0.0051517053011713
"chr22:50892836-50893042"	0.200529609398062	4.55358482631118	4.43119663281378e-05	0.0051517053011713
"chr7:5647104-5647340"	0.398905275234304	4.55175513424865	4.45709046069623e-05	0.00515908220825589
"chr9:44866684-44866915"	0.272990351095258	4.54906981109179	4.49536237900477e-05	0.00518065976176047
"chr8:1949245-1951390"	0.431071252300143	4.54320732604158	4.58004043127937e-05	0.00525529769660408
"chr9:140401252-140401456"	-0.284558955632996	-4.54071182061569	4.61655892965776e-05	0.00525802329561527
"chr12:56497868-56499047"	-0.24826265606217	-4.54032378742616	4.62226291001759e-05	0.00525802329561527
"chr16:12210655-12211296"	0.289961687864679	4.53779299086073	4.65963496530368e-05	0.0052777865394562
"chr21:45926531-45926754"	-0.158421182779061	-4.53279478364956	4.73431633642274e-05	0.00533945907839882
"chr3:189838080-189838879"	0.205270488333427	4.52569458551919	4.84242815938084e-05	0.0054090697405111
"chr12:50188655-50188961"	-0.183665687581799	-4.52566729594707	4.84284832454112e-05	0.0054090697405111
"chr5:14143017-14145350"	-0.173487392056113	-4.52471548041572	4.85752540070907e-05	0.0054090697405111
"chr3:133748401-133748966"	0.818194041158081	4.52138411165718	4.90923992856269e-05	0.00543329501997585
"chr14:36986362-36990576"	0.46605301739936	4.51925883028737	4.94251359784791e-05	0.00543329501997585
"chr11:2603220-2603469"	-0.140851010720862	-4.51831982952113	4.95728509581628e-05	0.00543329501997585
"chr2:44058765-44059232"	0.282644477028885	4.51804407483407	4.96163123721792e-05	0.00543329501997585
"chr19:46094334-46095111"	-0.180152031537301	-4.51479419518638	5.01313476386598e-05	0.00545403298321476
"chr12:115104848-115105548"	0.452303119462525	4.51329417671658	5.03708336529793e-05	0.00545403298321476
"chr1:2439797-2440022"	0.203375096823924	4.51216958739811	5.05511162155862e-05	0.00545403298321476
"chr10:134740801-134741033"	-0.167298096329388	-4.50958192245969	5.09683514355914e-05	0.00545403298321476
"chr17:44343682-44343910"	0.242505745014116	4.50934118192213	5.10073397853352e-05	0.00545403298321476
"chr1:35657467-35658811"	-0.151353962490623	-4.50910471147423	5.10456650696846e-05	0.00545403298321476
"chr19:55791274-55791818"	-0.284395760792815	-4.50041902829058	5.24731157072439e-05	0.00558394353479788
"chr16:56484865-56485774"	-0.19973082438793	-4.49210941581072	5.38753740161975e-05	0.00566273154491139
"chr14:54413304-54413764"	0.249448791794071	4.49200615743576	5.38930281417602e-05	0.00566273154491139
"chr16:4674706-4675453"	-0.119727509618389	-4.49178035865476	5.39316528192176e-05	0.00566273154491139
"chr4:79860213-79860745"	-0.205009066165223	-4.49096250757211	5.407178012647e-05	0.00566273154491139
"chr9:115875199-115875738"	-0.650491642142509	-4.48958949124382	5.43078304865991e-05	0.00566497215166733
"chr6:27791780-27792217"	-0.46624232455582	-4.48711421583242	5.47359380751357e-05	0.00568715016433427
"chr19:3531568-3532102"	0.169146512832747	4.47478291353302	5.69184774974951e-05	0.00589072760641723
"chr5:1467831-1468263"	0.211032166056155	4.47120314055615	5.75678936785952e-05	0.00593466516434299
"chr8:103424045-103425154"	-0.22114585386058	-4.46567915880022	5.85842917221376e-05	0.00601594569198028
"chr1:28199031-28199257"	-0.216782625377827	-4.46238275966686	5.91991792784224e-05	0.00603898526661383
"chr21:46847505-46847773"	-0.314776820652776	-4.46117579538039	5.94258965382575e-05	0.00603898526661383
"chr2:223536122-223536565"	0.320232290635466	4.46080808093748	5.94951373316508e-05	0.00603898526661383
"chr19:48833394-48833720"	0.32315292683546	4.45899391368967	5.98379049485465e-05	0.00605050631991222
"chr22:37769170-37771587"	-0.185577412701528	-4.45463021403094	6.06703261693752e-05	0.00611126174784725
"chr15:44084144-44085272"	-0.172397516149416	-4.45097410345647	6.13764965658049e-05	0.00615888639113368
"chr9:140704291-140704764"	0.307462299650828	4.44647448556237	6.2256652474187e-05	0.00621421171890738
"chr20:62421090-62422384"	-0.25649657483064	-4.4457537573911	6.23987763067127e-05	0.00621421171890738
"chr22:37603001-37603753"	-0.212202260850355	-4.44358787329528	6.28277933280976e-05	0.00623341463805197
"chr15:63245237-63245530"	0.199405758381416	4.4400933397545	6.35260893662143e-05	0.00625999051028687
"chr12:122247781-122248424"	0.302627868095681	4.43987455509955	6.35700601249245e-05	0.00625999051028687
"chr19:17356979-17357500"	-0.231233857315343	-4.43817764730944	6.39121142225486e-05	0.00626395604344916
"chr17:79944613-79945337"	0.216121439885436	4.43669716439139	6.42120149527874e-05	0.00626395604344916
"chr10:134735972-134736254"	-0.361714002883361	-4.43615401427708	6.43223859563762e-05	0.00626395604344916
"chr20:52198058-52198400"	-0.512619694585969	-4.43180413898409	6.52130341284895e-05	0.00632734258707709
"chr3:133292203-133292908"	-0.162909642804554	-4.42953332285849	6.56827780018231e-05	0.00634837419254543
